1501	61159	2	2
1502	61177	2	2
1503	61196	1	1
1504	61208	3	2
1505	61234	13	11
1506	61325	10	9
1507	61396	15	14
1508	61501	1	1
1509	61513	6	6
1510	61559	2	2
1511	61578	3	2
1512	61603	5	2
1513	61641	1	1
1514	61653	3	2
1515	61678	1	1
1516	61690	1	1
1517	61702	1	1
1518	61714	1	1
1519	61726	4	4
1520	61759	3	3
1521	61785	2	2
1522	61803	1	1
1523	61815	2	2
1524	61834	9	6
1525	61898	16	10
1526	62008	1	1
1527	62020	1	1
1528	62032	1	1
1529	62044	1	1
1530	62056	1	1
1531	62068	3	3
1532	62093	16	12
1533	62201	1	1
1534	62213	4	2
1535	62246	3	3
1536	62271	2	2
1537	62290	4	2
1538	62318	15	2
1539	62418	7	5
1540	62467	2	2
1541	62483	6	2
1542	62525	2	2
1543	62541	3	2
1544	62564	6	3
1545	62606	6	3
1546	62648	2	2
1547	62666	3	3
1548	62691	4	2
1549	62722	5	2
1550	62758	6	2
1551	62799	18	5
1552	62916	9	8
1553	62981	12	10
1554	63065	2	2
1555	63083	2	2
1556	63100	3	2
1557	63122	4	4
1558	63152	1	1
1559	63163	4	4
1560	63193	2	2
1561	63210	2	2
1562	63227	3	3
1563	63250	2	2
1564	63267	4	3
1565	63297	10	7
1566	63361	2	1
1567	63377	4	3
1568	63408	16	9
1569	63517	2	2
1570	63534	2	2
1571	63551	11	8
1572	63628	3	1
1573	63651	1	1
1574	63662	1	1
1575	63673	1	1
1576	63684	1	1
1577	63695	2	2
1578	63713	2	2
1579	63731	3	2
1580	63755	3	3
1581	63780	12	4
1582	63863	4	2
1583	63893	8	4
1584	63951	5	2
1585	63988	4	3
1586	64020	3	1
1587	64044	1	1
1588	64056	1	1
1589	64068	3	1
1590	64092	1	1
1591	64104	2	2
1592	64122	10	8
1593	64194	4	3
1594	64225	2	2
1595	64243	6	2
1596	64285	7	4
1597	64335	3	3
1598	64359	2	2
1599	64378	7	6
1600	64428	1	1
1601	64440	1	1
1602	64452	3	1
1603	64476	1	1
1604	64488	1	1
1605	64500	1	1
1606	64512	1	1
1607	64524	3	2
1608	64550	2	2
1609	64569	4	4
1610	64601	6	6
1611	64645	7	7
1612	64697	4	2
1613	64728	10	3
1614	64799	9	5
1615	64863	10	6
1616	64934	4	3
1617	64965	2	2
1618	64983	3	3
1619	65008	3	3
1620	65033	1	1
1621	65045	4	2
1622	65076	10	4
1623	65147	1	1
1624	65159	2	1
1625	65177	11	8
1626	65252	1	1
1627	65264	2	2
1628	65282	4	4
1629	65314	3	3
1630	65340	3	1
1631	65364	1	1
1632	65376	2	1
1633	65394	1	1
1634	65406	1	1
1635	65418	1	1
1636	65430	2	2
1637	65449	1	1
1638	65461	17	6
1639	65582	6	5
1640	65625	1	1
1641	65637	2	2
1642	65656	1	1
1643	65668	8	7
1644	65725	2	2
1645	65744	1	1
1646	65756	1	1
1647	65768	1	1
1648	65780	8	7
1649	65839	2	2
1650	65858	3	3
1651	65881	1	1
1652	65893	2	2
1653	65912	6	6
1654	65957	8	8
1655	66014	2	2
1656	66033	5	5
1657	66072	4	3
1658	66105	2	2
1659	66124	4	4
1660	66156	2	2
1661	66175	1	1
1662	66187	1	1
1663	66199	2	2
1664	66217	5	5
1665	66256	2	2
1666	66275	1	1
1667	66287	3	3
1668	66313	2	2
1669	66331	3	3
1670	66357	1	1
1671	66369	12	7
1672	66451	1	1
1673	66463	1	1
1674	66475	1	1
1675	66487	2	2
1676	66506	2	2
1677	66523	1	1
1678	66535	3	2
1679	66561	1	1
1680	66573	9	4
1681	66633	9	8
1682	66696	1	1
1683	66708	1	1
1684	66720	15	9
1685	66815	17	11
1686	66924	3	3
1687	66946	6	3
1688	66988	4	4
1689	67019	4	4
1690	67049	6	6
1691	67094	1	1
1692	67105	2	2
1693	67124	2	1
1694	67142	2	1
1695	67160	2	1
1696	67178	3	3
1697	67204	9	5
1698	67267	3	2
1699	67291	9	7
1700	67354	14	13
1701	67451	2	2
1702	67469	1	1
1703	67481	1	1
1704	67493	4	3
1705	67526	1	1
1706	67538	3	2
1707	67562	1	1
1708	67574	1	1
1709	67586	9	5
1710	67649	2	2
1711	67666	2	2
1712	67684	1	1
1713	67696	6	2
1714	67740	5	2
1715	67778	19	5
1716	67910	8	4
1717	67966	10	6
1718	68039	2	2
1719	68058	14	8
1720	68156	1	1
1721	68168	1	1
1722	68180	2	2
1723	68199	1	1
1724	68211	7	6
1725	68263	5	4
1726	68302	3	3
1727	68327	3	3
1728	68352	3	3
1729	68377	1	1
1730	68389	5	3
1731	68427	7	5
1732	68476	1	1
1733	68488	3	3
1734	68513	17	5
1735	68628	3	3
1736	68655	13	10
1737	68745	6	5
1738	68791	2	2
1739	68811	1	1
1740	68824	1	1
1741	68837	1	1
1742	68850	1	1
1743	68863	3	2
1744	68889	16	14
1745	69000	3	3
1746	69026	1	1
1747	69039	1	1
1748	69052	6	5
1749	69096	1	1
1750	69109	3	3
1751	69136	13	6
1752	69226	1	1
1753	69239	2	2
1754	69259	1	1
1755	69272	1	1
1756	69285	2	2
1757	69304	3	3
1758	69330	1	1
1759	69343	7	1
1760	69395	2	2
1761	69413	4	1
1762	69444	3	2
1763	69468	5	1
1764	69505	6	3
1765	69549	5	4
1766	69588	4	3
1767	69619	4	1
1768	69652	1	1
1769	69664	11	9
1770	69744	7	3
1771	69793	3	2
1772	69817	3	3
1773	69841	4	3
1774	69874	1	1
1775	69886	1	1
1776	69898	10	8
1777	69971	4	2
1778	70003	6	5
1779	70047	4	1
1780	70080	2	2
1781	70099	1	1
1782	70111	3	3
1783	70136	11	10
1784	70216	1	1
1785	70228	5	4
1786	70267	5	5
1787	70306	2	2
1788	70323	1	1
1789	70335	2	2
1790	70352	1	1
1791	70364	1	1
1792	70376	1	1
1793	70388	2	1
1794	70407	2	2
1795	70426	3	2
1796	70452	1	1
1797	70464	5	5
1798	70503	2	1
1799	70522	16	15
1800	70634	1	1
1801	70646	3	3
1802	70670	1	1
1803	70683	1	1
1804	70696	2	2
1805	70716	3	2
1806	70740	1	1
1807	70753	1	1
1808	70766	1	1
1809	70779	2	2
1810	70798	3	2
1811	70824	2	1
1812	70844	9	6
1813	70907	1	1
1814	70920	2	2
1815	70939	13	5
1816	71030	1	1
1817	71043	3	2
1818	71068	1	1
1819	71081	1	1
1820	71094	2	2
1821	71114	2	2
1822	71132	1	1
1823	71145	1	1
1824	71158	1	1
1825	71171	1	1
1826	71184	16	15
1827	71294	1	1
1828	71307	3	3
1829	71332	1	1
1830	71345	7	4
1831	71397	5	5
1832	71437	2	1
1833	71457	3	3
1834	71484	2	2
1835	71504	4	4
1836	71537	1	1
1837	71550	1	1
1838	71563	3	3
1839	71589	5	4
1840	71629	2	2
1841	71648	3	3
1842	71673	1	1
1843	71686	1	1
1844	71699	1	1
1845	71712	1	1
1846	71725	1	1
1847	71738	2	2
1848	71757	3	3
1849	71784	2	2
1850	71803	2	2
1851	71822	1	1
1852	71835	9	5
1853	71902	1	1
1854	71915	7	5
1855	71968	1	1
1856	71981	2	2
1857	72001	1	1
1858	72014	7	7
1859	72067	1	1
1860	72078	3	2
1861	72102	21	9
1862	72244	15	14
1863	72348	3	3
1864	72373	6	4
1865	72417	1	1
1866	72429	2	1
1867	72447	9	1
1868	72510	6	6
1869	72554	5	4
1870	72592	6	6
1871	72637	1	1
1872	72649	16	7
1873	72760	6	4
1874	72806	2	2
1875	72825	5	3
1876	72865	9	8
1877	72927	6	4
1878	72973	5	5
1879	73011	4	3
1880	73042	2	1
1881	73061	25	10
1882	73228	2	2
1883	73246	1	1
1884	73258	2	1
1885	73277	3	3
1886	73303	1	1
1887	73315	9	8
1888	73382	9	8
1889	73446	6	6
1890	73493	8	3
1891	73549	1	1
1892	73561	5	5
1893	73599	1	1
1894	73611	7	5
1895	73663	8	6
1896	73722	1	1
1897	73734	1	1
1898	73746	1	1
1899	73758	5	1
1900	73798	1	1
1901	73810	1	1
1902	73822	1	1
1903	73834	2	2
1904	73853	1	1
1905	73865	3	2
1906	73891	1	1
1907	73903	1	1
1908	73915	2	1
1909	73934	2	2
1910	73953	3	3
1911	73979	10	5
1912	74055	2	2
1913	74074	1	1
1914	74087	21	9
1915	74227	1	1
1916	74240	1	1
1917	74253	2	1
1918	74273	8	5
1919	74330	7	7
1920	74383	1	1
1921	74396	1	1
1922	74409	1	1
1923	74422	1	1
1924	74435	1	1
1925	74448	1	1
1926	74461	1	1
1927	74474	1	1
1928	74487	6	1
1929	74535	5	5
1930	74575	1	1
1931	74588	1	1
1932	74601	4	4
1933	74635	6	3
1934	74683	1	1
1935	74696	7	4
1936	74746	4	3
1937	74779	3	2
1938	74806	1	1
1939	74819	3	1
1940	74846	1	1
1941	74859	2	2
1942	74878	3	3
1943	74905	3	3
1944	74931	7	3
1945	74982	4	4
1946	75015	1	1
1947	75028	5	3
1948	75067	7	5
1949	75119	2	2
1950	75139	1	1
1951	75152	1	1
1952	75165	1	1
1953	75178	13	8
1954	75270	11	11
1955	75347	1	1
1956	75360	1	1
1957	75373	1	1
1958	75386	1	1
1959	75399	1	1
1960	75412	1	1
1961	75425	1	1
1962	75438	1	1
1963	75451	1	1
1964	75464	1	1
1965	75477	3	3
1966	75503	2	2
1967	75522	5	5
1968	75562	4	4
1969	75593	2	2
1970	75613	2	2
1971	75632	1	1
1972	75645	1	1
1973	75658	1	1
1974	75671	1	1
1975	75684	1	1
1976	75697	8	8
1977	75755	1	1
1978	75768	1	1
1979	75781	2	2
1980	75801	1	1
1981	75814	1	1
1982	75827	1	1
1983	75840	1	1
1984	75853	1	1
1985	75866	3	2
1986	75893	1	1
1987	75906	4	4
1988	75939	1	1
1989	75952	1	1
1990	75965	4	4
1991	75998	3	3
1992	76025	1	1
1993	76038	1	1
1994	76051	17	4
1995	76170	1	1
1996	76181	1	1
1997	76192	1	1
1998	76203	1	1
1999	76214	9	3
2000	76275	1	1
2001	76287	23	6
2002	76447	15	5
2003	76554	3	2
2004	76579	1	1
2005	76591	2	1
2006	76609	2	2
2007	76628	15	3
2008	76733	1	1
2009	76745	2	1
2010	76764	3	1
2011	76790	6	2
2012	76836	1	1
2013	76848	3	3
2014	76873	5	5
2015	76912	1	1
2016	76924	9	5
2017	76989	22	7
2018	77144	9	4
2019	77208	8	6
2020	77265	10	7
2021	77337	4	3
2022	77368	15	7
2023	77474	12	6
2024	77554	1	1
2025	77566	6	6
2026	77611	1	1
2027	77623	14	5
2028	77720	5	5
2029	77756	22	5
2030	77906	5	1
2031	77946	3	3
2032	77970	1	1
2033	77982	3	2
2034	78008	3	3
2035	78034	1	1
2036	78046	5	5
2037	78085	2	2
2038	78104	3	2
2039	78129	1	1
2040	78141	6	6
2041	78185	3	2
2042	78209	6	2
2043	78256	5	3
2044	78293	4	3
2045	78323	3	2
2046	78348	1	1
2047	78360	3	3
2048	78385	5	2
2049	78425	15	8
2050	78529	6	5
2051	78573	2	2
2052	78593	2	2
2053	78613	3	1
2054	78640	4	1
2055	78674	1	1
2056	78687	3	1
2057	78714	2	1
2058	78734	3	1
2059	78761	2	2
2060	78781	1	1
2061	78794	1	1
2062	78807	2	1
2063	78827	3	1
2064	78854	4	4
2065	78887	3	3
2066	78912	2	1
2067	78932	3	1
2068	78959	2	2
2069	78979	2	2
2070	78999	1	1
2071	79012	1	1
2072	79025	1	1
2073	79038	1	1
2074	79051	1	1
2075	79064	1	1
2076	79077	1	1
2077	79090	5	5
2078	79129	3	3
2079	79155	2	1
2080	79175	1	1
2081	79188	2	2
2082	79207	1	1
2083	79220	2	1
2084	79240	5	3
2085	79280	1	1
2086	79293	1	1
2087	79306	8	4
2088	79367	1	1
2089	79380	6	5
2090	79426	3	3
2091	79452	1	1
2092	79465	2	2
2093	79485	2	2
2094	79504	2	1
2095	79524	1	1
2096	79537	3	3
2097	79564	1	1
2098	79577	1	1
2099	79590	1	1
2100	79603	2	2
2101	79623	1	1
2102	79636	3	2
2103	79662	2	1
2104	79682	1	1
2105	79695	3	3
2106	79721	2	2
2107	79741	3	3
2108	79768	1	1
2109	79781	1	1
2110	79794	2	2
2111	79813	4	3
2112	79846	1	1
2113	79859	3	3
2114	79884	2	2
2115	79904	1	1
2116	79917	1	1
2117	79930	7	6
2118	79982	1	1
2119	79995	1	1
2120	80008	1	1
2121	80021	7	6
2122	80072	8	7
2123	80131	4	4
2124	80161	2	2
2125	80181	1	1
2126	80194	15	10
2127	80300	7	5
2128	80353	4	3
2129	80385	5	3
2130	80425	1	1
2131	80438	4	4
2132	80471	5	5
2133	80510	5	4
2134	80550	1	1
2135	80563	9	4
2136	80630	11	2
2137	80710	9	6
2138	80776	1	1
2139	80789	1	1
2140	80802	2	2
2141	80822	1	1
2142	80835	1	1
2143	80848	1	1
2144	80861	1	1
2145	80874	3	3
2146	80901	1	1
2147	80914	3	3
2148	80940	1	1
2149	80953	1	1
2150	80966	2	2
2151	80986	6	2
2152	81030	1	1
2153	81043	1	1
2154	81056	5	4
2155	81095	1	1
2156	81108	1	1
2157	81121	3	3
2158	81147	2	2
2159	81167	1	1
2160	81180	3	3
2161	81205	1	1
2162	81216	2	1
2163	81234	1	1
2164	81245	1	1
2165	81256	1	1
2166	81267	7	1
2167	81318	13	1
2168	81410	1	1
2169	81422	1	1
2170	81434	1	1
2171	81446	1	1
2172	81458	1	1
2173	81470	6	2
2174	81516	1	1
2175	81528	8	1
2176	81588	3	2
2177	81614	1	1
2178	81626	5	3
2179	81666	1	1
2180	81678	2	2
2181	81697	9	3
2182	81763	2	2
2183	81782	1	1
2184	81794	1	1
2185	81806	5	1
2186	81845	1	1
2187	81857	1	1
2188	81869	2	1
2189	81888	1	1
2190	81900	1	1
2191	81912	1	1
2192	81924	1	1
2193	81936	1	1
2194	81948	1	1
2195	81960	1	1
2196	81972	1	1
2197	81984	1	1
2198	81996	1	1
2199	82008	7	6
2200	82060	1	1
2201	82072	1	1
2202	82084	5	4
2203	82123	1	1
2204	82135	1	1
2205	82147	2	2
2206	82166	1	1
2207	82178	2	2
2208	82195	1	1
2209	82207	1	1
2210	82219	1	1
2211	82231	1	1
2212	82243	5	3
2213	82283	3	1
2214	82309	2	1
2215	82328	1	1
2216	82340	1	1
2217	82352	5	4
2218	82392	1	1
2219	82405	10	7
2220	82479	5	1
2221	82520	2	2
2222	82540	2	2
2223	82559	2	1
2224	82579	3	1
2225	82606	6	4
2226	82654	14	9
2227	82753	1	1
2228	82766	3	3
2229	82792	1	1
2230	82805	2	1
2231	82825	1	1
2232	82838	17	13
2233	82952	1	1
2234	82965	4	4
2235	82997	1	1
2236	83010	13	9
2237	83101	1	1
2238	83114	1	1
2239	83127	2	1
2240	83147	3	2
2241	83174	2	2
2242	83193	3	2
2243	83219	1	1
2244	83232	1	1
2245	83245	1	1
2246	83258	1	1
2247	83271	1	1
2248	83284	6	6
2249	83330	2	2
2250	83349	1	1
2251	83362	1	1
2252	83375	2	2
2253	83394	2	2
2254	83414	1	1
2255	83427	8	7
2256	83485	1	1
2257	83498	2	2
2258	83518	1	1
2259	83531	1	1
2260	83544	2	1
2261	83564	2	2
2262	83583	3	3
2263	83610	1	1
2264	83623	1	1
2265	83636	1	1
2266	83649	1	1
2267	83662	1	1
2268	83675	2	2
2269	83694	1	1
2270	83707	11	3
2271	83786	1	1
2272	83799	2	2
2273	83818	3	3
2274	83844	1	1
2275	83857	4	3
2276	83891	5	5
2277	83928	1	1
2278	83941	4	4
2279	83973	3	3
2280	83999	1	1
2281	84012	4	4
2282	84045	3	3
2283	84071	13	8
2284	84160	1	1
2285	84173	3	3
2286	84198	1	1
2287	84211	1	1
2288	84224	1	1
2289	84237	1	1
2290	84250	1	1
2291	84263	2	2
2292	84283	2	1
2293	84303	4	4
2294	84337	1	1
2295	84350	1	1
2296	84363	1	1
2297	84376	12	2
2298	84460	1	1
2299	84473	2	2
2300	84493	1	1
2301	84506	8	6
2302	84564	1	1
2303	84577	1	1
2304	84590	1	1
2305	84603	2	2
2306	84623	5	4
2307	84664	6	6
2308	84711	4	2
2309	84742	1	1
2310	84755	1	1
2311	84768	2	1
2312	84788	7	3
2313	84842	2	2
2314	84862	3	3
2315	84887	4	3
2316	84920	2	2
2317	84939	1	1
2318	84952	1	1
2319	84965	2	2
2320	84985	1	1
2321	84998	2	1
2322	85018	1	1
2323	85031	1	1
2324	85044	1	1
2325	85057	1	1
2326	85070	1	1
2327	85083	2	2
2328	85103	1	1
2329	85116	1	1
2330	85129	2	2
2331	85149	1	1
2332	85162	1	1
2333	85175	2	2
2334	85195	1	1
2335	85208	1	1
2336	85221	3	3
2337	85246	6	5
2338	85292	5	5
2339	85332	3	3
2340	85358	1	1
2341	85371	1	1
2342	85384	1	1
2343	85397	3	3
2344	85423	1	1
2345	85436	3	3
2346	85462	4	2
2347	85496	1	1
2348	85509	7	6
2349	85562	1	1
2350	85575	2	1
2351	85595	4	4
2352	85628	1	1
2353	85641	1	1
2354	85654	1	1
2355	85667	4	4
2356	85699	1	1
2357	85712	1	1
2358	85725	2	1
2359	85745	1	1
2360	85758	1	1
2361	85771	4	4
2362	85803	1	1
2363	85816	10	8
2364	85889	2	2
2365	85909	2	2
2366	85927	1	1
2367	85940	2	2
2368	85960	1	1
2369	85973	11	2
2370	86050	12	2
2371	86130	3	2
2372	86155	2	2
2373	86173	3	2
2374	86197	2	2
2375	86216	3	2
2376	86241	2	2
2377	86260	3	3
2378	86283	9	3
2379	86347	2	2
2380	86365	2	2
2381	86384	11	8
2382	86462	1	1
2383	86474	1	1
2384	86486	2	2
2385	86504	2	1
2386	86522	11	3
2387	86603	4	3
2388	86634	9	5
2389	86698	2	2
2390	86716	1	1
2391	86728	3	3
2392	86753	6	5
2393	86799	5	4
2394	86836	4	3
2395	86867	2	2
2396	86886	5	3
2397	86921	1	1
2398	86933	1	1
2399	86945	1	1
2400	86957	1	1
2401	86969	2	2
2402	86987	1	1
2403	86999	3	1
2404	87026	5	5
2405	87064	5	5
2406	87102	1	1
2407	87115	1	1
2408	87128	2	2
2409	87148	1	1
2410	87161	1	1
2411	87174	2	2
2412	87194	1	1
2413	87207	1	1
2414	87220	1	1
2415	87233	28	6
2416	87426	1	1
2417	87439	1	1
2418	87452	3	2
2419	87478	4	2
2420	87511	1	1
2421	87524	1	1
2422	87537	2	2
2423	87557	1	1
2424	87570	1	1
2425	87583	3	2
2426	87610	3	2
2427	87637	3	2
2428	87663	3	3
2429	87688	10	6
2430	87760	1	1
2431	87773	1	1
2432	87786	3	3
2433	87813	2	2
2434	87832	1	1
2435	87845	3	3
2436	87871	1	1
2437	87884	1	1
2438	87897	1	1
2439	87910	1	1
2440	87923	5	1
2441	87964	1	1
2442	87977	3	1
2443	88004	6	6
2444	88048	2	2
2445	88068	1	1
2446	88081	2	2
2447	88101	1	1
2448	88114	2	2
2449	88134	2	2
2450	88153	1	1
2451	88166	2	2
2452	88185	1	1
2453	88198	2	2
2454	88218	1	1
2455	88231	1	1
2456	88244	2	2
2457	88263	5	4
2458	88301	1	1
2459	88314	2	2
2460	88333	6	1
2461	88376	7	4
2462	88428	3	3
2463	88451	1	1
2464	88462	1	1
2465	88474	6	2
2466	88518	1	1
2467	88530	2	2
2468	88548	4	2
2469	88579	17	12
2470	88696	2	2
2471	88714	2	1
2472	88732	2	1
2473	88751	5	1
2474	88788	5	4
2475	88827	4	2
2476	88859	2	1
2477	88877	1	1
2478	88889	9	6
2479	88954	2	2
2480	88972	5	2
2481	89011	1	1
2482	89023	1	1
2483	89035	1	1
2484	89047	1	1
2485	89059	1	1
2486	89071	4	4
2487	89102	3	2
2488	89127	2	2
2489	89146	2	2
2490	89165	4	4
2491	89197	1	1
2492	89209	1	1
2493	89221	12	7
2494	89307	1	1
2495	89319	3	3
2496	89345	2	2
2497	89364	3	3
2498	89391	4	3
2499	89424	9	7
2500	89492	5	5
2501	89532	3	2
2502	89559	1	1
2503	89572	1	1
2504	89585	1	1
2505	89598	1	1
2506	89611	2	2
2507	89630	10	2
2508	89701	1	1
2509	89712	6	2
2510	89757	2	2
2511	89774	11	5
2512	89852	3	2
2513	89878	1	1
2514	89890	4	3
2515	89921	4	3
2516	89954	2	1
2517	89973	5	3
2518	90010	5	4
2519	90048	8	3
2520	90107	3	1
2521	90133	5	1
2522	90173	2	2
2523	90190	1	1
2524	90202	1	1
2525	90214	2	1
2526	90233	2	2
2527	90251	6	2
2528	90295	2	2
2529	90313	2	2
2530	90331	1	1
2531	90343	4	1
2532	90376	1	1
2533	90388	4	1
2534	90420	1	1
2535	90432	1	1
2536	90444	1	1
2537	90456	8	1
2538	90516	1	1
2539	90528	1	1
2540	90540	1	1
2541	90552	1	1
2542	90564	2	2
2543	90583	8	8
2544	90639	3	2
2545	90664	3	1
2546	90690	4	4
2547	90722	5	2
2548	90760	1	1
2549	90772	4	2
2550	90803	1	1
2551	90815	5	3
2552	90854	2	1
2553	90873	1	1
2554	90885	1	1
2555	90897	1	1
2556	90910	1	1
2557	90923	1	1
2558	90936	5	4
2559	90975	2	1
2560	90995	4	4
2561	91027	3	3
2562	91053	3	3
2563	91078	2	2
2564	91097	4	2
2565	91130	2	2
2566	91149	1	1
2567	91162	1	1
2568	91175	2	2
2569	91195	1	1
2570	91208	9	9
2571	91273	2	2
2572	91292	1	1
2573	91305	3	2
2574	91331	1	1
2575	91344	1	1
2576	91357	3	3
2577	91384	1	1
2578	91397	1	1
2579	91410	5	4
2580	91449	1	1
2581	91462	3	3
2582	91489	5	4
2583	91529	1	1
2584	91542	5	5
2585	91583	3	3
2586	91609	1	1
2587	91622	3	3
2588	91647	1	1
2589	91660	1	1
2590	91673	9	8
2591	91740	1	1
2592	91753	1	1
2593	91766	1	1
2594	91779	2	2
2595	91799	8	6
2596	91856	1	1
2597	91869	1	1
2598	91882	2	2
2599	91900	1	1
2600	91913	3	3
2601	91939	2	2
2602	91959	1	1
2603	91972	2	2
2604	91991	1	1
2605	92004	2	2
2606	92024	2	2
2607	92043	1	1
2608	92056	1	1
2609	92069	1	1
2610	92082	2	1
2611	92102	3	2
2612	92129	1	1
2613	92142	3	3
2614	92167	1	1
2615	92180	2	2
2616	92199	2	2
2617	92219	1	1
2618	92232	7	7
2619	92283	2	2
2620	92303	1	1
2621	92316	1	1
2622	92329	1	1
2623	92342	3	3
2624	92369	1	1
2625	92382	1	1
2626	92395	1	1
2627	92408	2	1
2628	92428	2	1
2629	92448	3	3
2630	92474	1	1
2631	92487	3	2
2632	92512	1	1
2633	92525	1	1
2634	92538	1	1
2635	92551	1	1
2636	92564	4	3
2637	92598	2	2
2638	92618	5	4
2639	92658	1	1
2640	92671	2	2
2641	92690	1	1
2642	92703	1	1
2643	92716	1	1
2644	92729	1	1
2645	92742	11	8
2646	92818	4	2
2647	92852	1	1
2648	92865	2	1
2649	92885	4	4
2650	92917	2	2
2651	92936	12	7
2652	93024	1	1
2653	93037	1	1
2654	93050	1	1
2655	93063	3	3
2656	93088	1	1
2657	93101	1	1
2658	93114	4	3
2659	93148	1	1
2660	93161	4	4
2661	93193	2	2
2662	93213	1	1
2663	93226	1	1
2664	93239	1	1
2665	93252	12	3
2666	93332	2	2
2667	93351	1	1
2668	93364	1	1
2669	93377	1	1
2670	93390	6	6
2671	93437	3	3
2672	93463	2	2
2673	93483	2	2
2674	93503	1	1
2675	93516	5	4
2676	93553	1	1
2677	93566	2	2
2678	93585	1	1
2679	93598	1	1
2680	93611	2	2
2681	93631	1	1
2682	93644	1	1
2683	93657	1	1
2684	93670	1	1
2685	93683	5	3
2686	93724	1	1
2687	93737	1	1
2688	93750	8	6
2689	93809	1	1
2690	93822	1	1
2691	93835	1	1
2692	93848	1	1
2693	93859	4	4
2694	93889	3	1
2695	93914	1	1
2696	93925	2	1
2697	93944	8	2
2698	94002	2	1
2699	94021	13	1
2700	94115	2	1
2701	94133	6	6
2702	94178	2	1
2703	94196	2	1
2704	94215	1	1
2705	94227	1	1
2706	94239	9	5
2707	94305	11	7
2708	94382	5	2
2709	94420	1	1
2710	94432	3	2
2711	94456	1	1
2712	94468	3	3
2713	94494	3	3
2714	94519	2	1
2715	94538	2	2
2716	94556	2	1
2717	94575	1	1
2718	94587	3	3
2719	94612	4	3
2720	94643	2	2
2721	94662	2	2
2722	94680	5	5
2723	94719	10	9
2724	94788	1	1
2725	94800	7	7
2726	94851	2	2
2727	94870	1	1
2728	94882	1	1
2729	94894	2	1
2730	94912	4	4
2731	94944	2	2
2732	94963	4	4
2733	94994	1	1
2734	95006	1	1
2735	95018	1	1
2736	95030	1	1
2737	95043	1	1
2738	95056	2	1
2739	95076	7	7
2740	95129	2	2
2741	95148	3	2
2742	95173	3	2
2743	95198	1	1
2744	95211	1	1
2745	95224	3	3
2746	95250	5	4
2747	95289	2	1
2748	95309	1	1
2749	95322	1	1
2750	95335	1	1
2751	95348	4	4
2752	95381	1	1
2753	95394	1	1
2754	95407	2	2
2755	95427	5	4
2756	95468	1	1
2757	95481	2	2
2758	95500	1	1
2759	95513	1	1
2760	95526	3	3
2761	95552	6	5
2762	95596	1	1
2763	95609	2	2
2764	95629	2	2
2765	95649	1	1
2766	95662	3	3
2767	95688	2	2
2768	95708	8	6
2769	95766	1	1
2770	95779	1	1
2771	95792	3	3
2772	95819	3	3
2773	95845	2	1
2774	95865	1	1
2775	95878	6	5
2776	95924	1	1
2777	95937	2	1
2778	95957	1	1
2779	95970	3	3
2780	95995	1	1
2781	96008	7	7
2782	96060	2	2
2783	96080	18	10
2784	96205	1	1
2785	96218	1	1
2786	96231	4	3
2787	96264	2	2
2788	96284	2	2
2789	96304	1	1
2790	96317	1	1
2791	96330	1	1
2792	96343	1	1
2793	96354	1	1
2794	96365	3	3
2795	96388	2	1
2796	96405	3	3
2797	96431	1	1
2798	96443	1	1
2799	96455	3	3
2800	96481	2	2
2801	96500	1	1
2802	96512	1	1
2803	96524	1	1
2804	96536	1	1
2805	96548	1	1
2806	96560	1	1
2807	96572	4	4
2808	96603	1	1
2809	96615	1	1
2810	96627	1	1
2811	96639	1	1
2812	96651	1	1
2813	96663	2	1
2814	96681	4	1
2815	96712	2	1
2816	96730	1	1
2817	96742	1	1
2818	96754	1	1
2819	96766	1	1
2820	96778	1	1
2821	96790	1	1
2822	96802	2	2
2823	96821	1	1
2824	96833	1	1
2825	96845	1	1
2826	96857	2	2
2827	96875	1	1
2828	96887	1	1
2829	96899	3	3
2830	96925	2	2
2831	96944	2	2
2832	96964	3	2
2833	96991	5	5
2834	97031	1	1
2835	97044	2	2
2836	97064	1	1
2837	97077	2	2
2838	97097	1	1
2839	97110	1	1
2840	97123	1	1
2841	97136	6	3
2842	97184	1	1
2843	97197	1	1
2844	97210	1	1
2845	97223	1	1
2846	97236	1	1
2847	97249	1	1
2848	97262	7	4
2849	97311	2	1
2850	97331	1	1
2851	97344	1	1
2852	97357	2	2
2853	97377	3	3
2854	97403	1	1
2855	97416	1	1
2856	97429	6	3
2857	97474	5	1
2858	97515	1	1
2859	97528	3	1
2860	97555	1	1
2861	97568	6	3
2862	97615	2	2
2863	97635	1	1
2864	97648	2	2
2865	97668	1	1
2866	97681	3	3
2867	97707	6	6
2868	97753	1	1
2869	97766	1	1
2870	97779	1	1
2871	97792	1	1
2872	97805	1	1
2873	97818	1	1
2874	97831	2	2
2875	97850	4	4
2876	97882	3	3
2877	97909	1	1
2878	97922	3	2
2879	97948	2	2
2880	97968	1	1
2881	97981	2	2
2882	98001	1	1
2883	98014	1	1
2884	98027	1	1
2885	98040	1	1
2886	98053	1	1
2887	98066	1	1
2888	98079	1	1
2889	98092	3	2
2890	98115	1	1
2891	98126	2	2
2892	98144	1	1
2893	98155	2	1
2894	98173	3	2
2895	98196	2	1
2896	98214	3	3
2897	98238	3	1
2898	98263	3	3
2899	98288	6	5
2900	98331	4	2
